,filename,x1,y1,x2,y2
766,frame182.jpg,55,225,195,658
767,frame182.jpg,1042,244,1213,669
768,frame182.jpg,378,303,480,638
769,frame182.jpg,585,263,649,493
770,frame182.jpg,0,293,99,709
771,frame182.jpg,1140,242,1280,660
772,frame182.jpg,468,264,520,514
773,frame182.jpg,689,296,716,383
774,frame183.jpg,709,140,917,682
775,frame183.jpg,483,257,588,558
776,frame183.jpg,60,225,201,655
777,frame183.jpg,160,204,441,710
778,frame183.jpg,1041,245,1209,660
779,frame183.jpg,388,304,478,636
780,frame183.jpg,586,261,648,489
781,frame183.jpg,0,278,102,711
782,frame183.jpg,1094,238,1271,659
783,frame183.jpg,688,296,715,383
784,frame183.jpg,1151,248,1279,631
785,frame184.jpg,709,140,917,679
786,frame184.jpg,489,256,589,556
787,frame184.jpg,61,236,206,651
788,frame184.jpg,177,199,452,707
789,frame184.jpg,1038,246,1203,646
790,frame184.jpg,389,304,479,635
791,frame184.jpg,586,262,649,490
792,frame184.jpg,0,238,106,712
793,frame184.jpg,1154,253,1278,617
794,frame184.jpg,1103,245,1260,644
795,frame184.jpg,687,296,715,383
796,frame184.jpg,470,263,534,538
797,frame185.jpg,709,142,916,678
798,frame185.jpg,185,196,448,709
799,frame185.jpg,490,257,590,554
800,frame185.jpg,60,231,212,652
801,frame185.jpg,394,312,477,626
802,frame185.jpg,1041,249,1200,643
803,frame185.jpg,588,259,649,488
804,frame185.jpg,0,231,111,714
805,frame185.jpg,1150,247,1277,625
806,frame185.jpg,469,265,534,543
807,frame185.jpg,687,297,716,384
808,frame186.jpg,714,141,917,675
809,frame186.jpg,194,198,449,709
810,frame186.jpg,490,257,591,551
811,frame186.jpg,74,228,221,650
812,frame186.jpg,587,261,649,487
813,frame186.jpg,395,308,481,620
814,frame186.jpg,1042,250,1203,637
815,frame186.jpg,0,217,130,703
816,frame186.jpg,687,296,716,383
817,frame186.jpg,471,264,534,533
818,frame186.jpg,29,227,185,666
819,frame186.jpg,1109,234,1275,629
820,frame187.jpg,716,138,918,677
821,frame187.jpg,194,202,452,704
822,frame187.jpg,490,258,592,551
823,frame187.jpg,70,227,228,652
824,frame187.jpg,1042,250,1191,641
825,frame187.jpg,588,261,649,488
826,frame187.jpg,397,304,481,629
827,frame187.jpg,0,198,131,704
828,frame187.jpg,1098,234,1279,626
829,frame187.jpg,687,296,717,383
830,frame187.jpg,471,264,535,531
831,frame188.jpg,205,206,450,709
832,frame188.jpg,714,137,918,680
833,frame188.jpg,490,258,593,550
834,frame188.jpg,77,227,226,651
835,frame188.jpg,588,263,649,487
836,frame188.jpg,399,303,480,632
837,frame188.jpg,1039,247,1201,630
838,frame188.jpg,1077,241,1280,626
839,frame188.jpg,0,196,140,705
840,frame188.jpg,687,297,716,383
841,frame188.jpg,474,263,530,502
842,frame189.jpg,205,206,462,706
843,frame189.jpg,713,136,917,677
844,frame189.jpg,75,225,229,656
845,frame189.jpg,491,257,593,549
846,frame189.jpg,588,264,650,485
847,frame189.jpg,1040,248,1194,625
848,frame189.jpg,401,304,479,615
849,frame189.jpg,0,164,130,714
850,frame189.jpg,21,200,177,694
851,frame189.jpg,686,296,716,383
852,frame189.jpg,476,260,530,500
853,frame19.jpg,960,158,1193,640
854,frame19.jpg,193,145,465,715
855,frame19.jpg,468,250,584,585
856,frame19.jpg,578,230,697,582
857,frame19.jpg,921,301,1008,509
858,frame19.jpg,690,207,788,512
859,frame19.jpg,794,275,831,387
860,frame190.jpg,214,204,471,710
861,frame190.jpg,713,136,917,684
862,frame190.jpg,491,257,594,547
863,frame190.jpg,82,223,230,653
864,frame190.jpg,587,265,649,484
865,frame190.jpg,1037,245,1198,619
866,frame190.jpg,686,295,718,383
867,frame190.jpg,29,203,205,680
868,frame190.jpg,0,170,164,710
869,frame190.jpg,406,305,480,613
870,frame190.jpg,475,262,531,499
871,frame190.jpg,1114,246,1272,601
872,frame191.jpg,214,205,482,713
873,frame191.jpg,494,257,594,546
874,frame191.jpg,711,136,914,701
875,frame191.jpg,81,228,248,650
876,frame191.jpg,588,264,649,484
877,frame191.jpg,1034,248,1203,623
878,frame191.jpg,0,141,66,285
879,frame191.jpg,687,296,718,384
880,frame191.jpg,475,260,532,505
881,frame192.jpg,220,210,481,712
882,frame192.jpg,713,132,910,698
883,frame192.jpg,492,256,595,546
884,frame192.jpg,80,226,266,646
885,frame192.jpg,588,261,651,484
886,frame192.jpg,1037,246,1246,612
887,frame192.jpg,0,138,75,280
888,frame192.jpg,475,260,532,504
889,frame192.jpg,687,296,717,383
890,frame193.jpg,228,211,484,710
891,frame193.jpg,711,118,918,697
892,frame193.jpg,493,258,595,546
893,frame193.jpg,588,263,650,483
894,frame193.jpg,88,225,278,644
895,frame193.jpg,1034,247,1191,621
896,frame193.jpg,476,263,533,499
897,frame193.jpg,13,215,205,689
898,frame193.jpg,686,296,717,383
899,frame193.jpg,0,133,87,285
900,frame194.jpg,230,212,481,712
901,frame194.jpg,496,259,595,542
902,frame194.jpg,709,128,910,700
903,frame194.jpg,588,264,648,481
904,frame194.jpg,92,226,277,645
905,frame194.jpg,1036,246,1181,619
906,frame194.jpg,0,201,198,690
907,frame194.jpg,1118,246,1280,614
908,frame194.jpg,476,263,535,510
909,frame194.jpg,687,297,717,382
910,frame195.jpg,225,213,489,714
911,frame195.jpg,709,134,915,720
912,frame195.jpg,499,259,595,537
913,frame195.jpg,588,262,649,482
914,frame195.jpg,1,214,219,696
915,frame195.jpg,1031,250,1185,614
916,frame195.jpg,101,227,265,644
917,frame195.jpg,476,261,536,516
918,frame195.jpg,686,296,717,382
919,frame196.jpg,221,215,492,711
920,frame196.jpg,706,136,920,705
921,frame196.jpg,500,262,594,537
922,frame196.jpg,588,266,648,482
923,frame196.jpg,2,190,222,706
924,frame196.jpg,103,231,245,635
925,frame196.jpg,1028,246,1192,609
926,frame196.jpg,1124,240,1280,618
927,frame196.jpg,685,295,718,382
928,frame197.jpg,232,219,494,711
929,frame197.jpg,701,134,923,701
930,frame197.jpg,501,261,597,537
931,frame197.jpg,588,268,649,479
932,frame197.jpg,0,188,209,708
933,frame197.jpg,113,226,244,637
934,frame197.jpg,1029,249,1168,617
935,frame197.jpg,1066,244,1268,619
936,frame197.jpg,59,219,234,673
937,frame197.jpg,685,295,718,382
938,frame198.jpg,237,217,495,714
939,frame198.jpg,706,131,919,703
940,frame198.jpg,504,260,596,537
941,frame198.jpg,114,229,252,634
942,frame198.jpg,588,266,649,481
943,frame198.jpg,0,173,215,710
944,frame198.jpg,1023,251,1182,608
945,frame198.jpg,66,210,242,687
946,frame198.jpg,1089,247,1278,632
947,frame198.jpg,690,292,719,383
948,frame198.jpg,475,263,538,506
949,frame199.jpg,234,215,498,714
950,frame199.jpg,708,133,919,704
951,frame199.jpg,501,260,595,536
952,frame199.jpg,587,266,649,480
953,frame199.jpg,117,228,279,629
954,frame199.jpg,0,194,201,706
955,frame199.jpg,1035,249,1240,629
956,frame199.jpg,1023,250,1156,615
957,frame199.jpg,1094,246,1280,628
958,frame199.jpg,686,295,718,383
959,frame2.jpg,1000,144,1245,701
960,frame2.jpg,126,125,432,708
961,frame2.jpg,469,250,598,590
962,frame2.jpg,583,231,711,615
963,frame2.jpg,949,294,1038,534
964,frame2.jpg,689,213,788,507
965,frame2.jpg,795,279,832,385
966,frame2.jpg,347,222,452,529
967,frame20.jpg,196,147,466,714
968,frame20.jpg,957,159,1195,643
969,frame20.jpg,578,231,695,581
970,frame20.jpg,467,251,586,584
971,frame20.jpg,921,303,1007,506
972,frame20.jpg,691,208,787,511
973,frame20.jpg,794,276,831,386
974,frame200.jpg,229,220,500,716
975,frame200.jpg,709,132,919,701
976,frame200.jpg,502,259,596,537
977,frame200.jpg,588,261,649,480
978,frame200.jpg,0,171,212,697
979,frame200.jpg,1023,248,1249,628
980,frame200.jpg,119,227,256,614
981,frame200.jpg,1019,243,1151,614
982,frame200.jpg,686,295,716,383
983,frame201.jpg,235,222,502,714
984,frame201.jpg,708,127,920,705
985,frame201.jpg,504,258,595,537
986,frame201.jpg,588,262,649,480
987,frame201.jpg,0,177,211,701
988,frame201.jpg,125,227,270,621
989,frame201.jpg,1019,246,1155,606
990,frame201.jpg,1029,253,1228,614
991,frame201.jpg,1096,242,1275,622
992,frame201.jpg,687,295,716,383
993,frame202.jpg,233,225,504,716
994,frame202.jpg,710,129,922,710
995,frame202.jpg,504,258,596,533
996,frame202.jpg,0,172,214,702
997,frame202.jpg,588,260,648,481
998,frame202.jpg,130,228,276,623
999,frame202.jpg,1018,249,1209,608
1000,frame202.jpg,686,294,716,382
1001,frame202.jpg,1075,245,1273,618
1002,frame203.jpg,237,230,508,717
1003,frame203.jpg,706,129,921,710
1004,frame203.jpg,500,259,596,533
1005,frame203.jpg,0,160,228,701
1006,frame203.jpg,589,261,648,477
1007,frame203.jpg,1017,248,1159,600
1008,frame203.jpg,136,219,257,628
1009,frame203.jpg,1118,241,1280,622
1010,frame203.jpg,685,294,716,383
1011,frame204.jpg,245,226,507,715
1012,frame204.jpg,709,125,915,720
1013,frame204.jpg,502,260,595,534
1014,frame204.jpg,7,169,247,710
1015,frame204.jpg,1016,251,1157,607
1016,frame204.jpg,589,259,648,478
1017,frame204.jpg,141,218,262,630
1018,frame204.jpg,1115,250,1276,621
1019,frame204.jpg,685,294,717,382
1020,frame205.jpg,706,124,918,702
1021,frame205.jpg,264,229,511,720
1022,frame205.jpg,0,167,238,712
1023,frame205.jpg,499,258,596,532
1024,frame205.jpg,588,260,647,478
1025,frame205.jpg,1014,244,1151,609
1026,frame205.jpg,130,235,257,628
1027,frame205.jpg,234,245,354,621
1028,frame205.jpg,684,294,716,382
1029,frame205.jpg,1117,238,1275,616
1030,frame206.jpg,712,125,920,705
1031,frame206.jpg,0,165,244,706
1032,frame206.jpg,273,232,510,713
1033,frame206.jpg,499,257,598,533
1034,frame206.jpg,589,260,648,477
1035,frame206.jpg,1010,246,1147,601
1036,frame206.jpg,132,238,253,584
1037,frame206.jpg,1117,237,1275,611
1038,frame206.jpg,685,294,716,382
1039,frame206.jpg,231,250,358,621
1040,frame207.jpg,713,125,922,703
1041,frame207.jpg,0,157,255,701
1042,frame207.jpg,266,231,517,718
1043,frame207.jpg,496,258,598,529
1044,frame207.jpg,591,256,648,478
1045,frame207.jpg,1006,246,1148,606
1046,frame207.jpg,1116,234,1273,617
1047,frame207.jpg,686,295,716,382
1048,frame207.jpg,239,252,358,587
1049,frame208.jpg,709,124,920,716
1050,frame208.jpg,279,229,512,715
1051,frame208.jpg,0,160,246,713
1052,frame208.jpg,498,257,598,531
1053,frame208.jpg,591,257,649,478
1054,frame208.jpg,1007,244,1146,607
1055,frame208.jpg,240,246,361,618
1056,frame208.jpg,1115,237,1270,616
1057,frame208.jpg,686,294,717,382
1058,frame209.jpg,714,120,923,707
1059,frame209.jpg,0,163,251,715
1060,frame209.jpg,271,233,516,715
1061,frame209.jpg,497,258,599,528
1062,frame209.jpg,591,259,649,478
1063,frame209.jpg,1003,246,1145,605
1064,frame209.jpg,1115,231,1271,618
1065,frame209.jpg,237,253,361,584
1066,frame209.jpg,685,293,717,383
1067,frame21.jpg,958,156,1189,648
1068,frame21.jpg,200,151,463,714
1069,frame21.jpg,577,233,694,582
1070,frame21.jpg,468,250,585,583
1071,frame21.jpg,691,206,788,507
1072,frame21.jpg,922,301,1005,510
1073,frame21.jpg,793,277,831,386
1074,frame210.jpg,712,108,927,720
1075,frame210.jpg,8,164,257,711
1076,frame210.jpg,263,237,522,714
1077,frame210.jpg,1000,249,1147,605
1078,frame210.jpg,590,258,648,478
1079,frame210.jpg,501,258,600,526
1080,frame210.jpg,1115,231,1270,616
1081,frame210.jpg,685,293,717,383
1082,frame210.jpg,146,231,262,491
1083,frame210.jpg,245,253,363,541
1084,frame211.jpg,282,234,520,715
1085,frame211.jpg,7,169,260,712
1086,frame211.jpg,713,118,921,720
1087,frame211.jpg,993,250,1142,603
1088,frame211.jpg,504,258,601,527
1089,frame211.jpg,592,258,650,477
1090,frame211.jpg,1113,233,1271,622
1091,frame211.jpg,686,293,717,382
1092,frame212.jpg,287,241,528,719
1093,frame212.jpg,13,170,264,712
1094,frame212.jpg,712,116,923,720
1095,frame212.jpg,989,253,1140,606
1096,frame212.jpg,510,259,599,526
1097,frame212.jpg,591,259,648,475
1098,frame212.jpg,1231,532,1280,714
1099,frame212.jpg,224,257,366,597
1100,frame212.jpg,686,293,718,382
1101,frame212.jpg,1109,235,1266,609
1102,frame213.jpg,316,242,527,715
1103,frame213.jpg,10,166,267,719
1104,frame213.jpg,710,112,926,705
1105,frame213.jpg,984,254,1138,603
1106,frame213.jpg,506,258,599,526
1107,frame213.jpg,594,255,648,476
1108,frame213.jpg,230,252,370,611
1109,frame213.jpg,1112,237,1264,600
1110,frame213.jpg,684,293,718,382
1111,frame214.jpg,716,113,925,712
1112,frame214.jpg,16,166,272,715
1113,frame214.jpg,328,246,525,714
1114,frame214.jpg,979,253,1135,602
1115,frame214.jpg,506,259,600,526
1116,frame214.jpg,242,250,368,617
1117,frame214.jpg,592,259,651,475
1118,frame214.jpg,1109,239,1268,612
1119,frame214.jpg,684,293,719,381
1120,frame215.jpg,25,170,269,713
1121,frame215.jpg,717,115,929,712
1122,frame215.jpg,320,247,526,713
1123,frame215.jpg,980,254,1133,602
1124,frame215.jpg,511,260,600,529
1125,frame215.jpg,592,259,648,472
1126,frame215.jpg,1104,239,1266,621
1127,frame215.jpg,247,251,373,596
1128,frame215.jpg,1208,444,1280,716
1129,frame215.jpg,684,293,720,382
1130,frame216.jpg,716,116,930,710
1131,frame216.jpg,32,170,276,710
1132,frame216.jpg,979,254,1129,609
1133,frame216.jpg,327,252,523,711
1134,frame216.jpg,515,261,601,527
1135,frame216.jpg,593,260,648,472
1136,frame216.jpg,228,255,368,611
1137,frame216.jpg,1104,243,1263,606
1138,frame216.jpg,1198,411,1279,705
1139,frame216.jpg,687,294,718,382
1140,frame217.jpg,719,110,933,714
1141,frame217.jpg,43,173,279,708
1142,frame217.jpg,324,251,530,715
1143,frame217.jpg,978,257,1127,609
1144,frame217.jpg,515,260,600,530
1145,frame217.jpg,594,261,647,479
1146,frame217.jpg,243,255,370,600
1147,frame217.jpg,1101,240,1258,594
1148,frame217.jpg,1189,406,1280,713
1149,frame217.jpg,686,294,717,382
1150,frame218.jpg,721,113,934,709
1151,frame218.jpg,47,178,279,714
1152,frame218.jpg,343,251,528,713
1153,frame218.jpg,970,256,1127,607
1154,frame218.jpg,516,262,599,528
1155,frame218.jpg,248,260,370,609
1156,frame218.jpg,592,263,646,473
1157,frame218.jpg,1098,237,1256,591
1158,frame218.jpg,1180,398,1278,707
1159,frame218.jpg,686,294,719,382
1160,frame219.jpg,48,177,282,718
1161,frame219.jpg,722,109,936,720
1162,frame219.jpg,347,252,529,713
1163,frame219.jpg,970,259,1125,606
1164,frame219.jpg,515,263,601,527
1165,frame219.jpg,242,259,370,609
1166,frame219.jpg,595,260,647,480
1167,frame219.jpg,1099,246,1254,607
1168,frame219.jpg,1179,348,1280,710
1169,frame219.jpg,686,293,721,382
1170,frame22.jpg,958,162,1187,649
1171,frame22.jpg,577,233,693,582
1172,frame22.jpg,201,148,465,720
1173,frame22.jpg,469,252,588,583
1174,frame22.jpg,920,299,1003,507
1175,frame22.jpg,690,207,788,510
1176,frame22.jpg,793,277,831,385
1177,frame220.jpg,53,172,287,711
1178,frame220.jpg,728,108,938,714
1179,frame220.jpg,343,242,532,714
1180,frame220.jpg,970,261,1125,609
1181,frame220.jpg,516,263,601,529
1182,frame220.jpg,594,260,648,479
1183,frame220.jpg,1092,251,1262,602
1184,frame220.jpg,248,259,378,595
1185,frame220.jpg,1174,318,1280,696
1186,frame220.jpg,684,292,720,383
1187,frame221.jpg,59,170,295,719
1188,frame221.jpg,730,105,937,716
1189,frame221.jpg,349,244,536,715
1190,frame221.jpg,971,262,1125,606
1191,frame221.jpg,516,263,601,528
1192,frame221.jpg,595,261,648,478
1193,frame221.jpg,256,261,378,607
1194,frame221.jpg,1167,324,1279,707
1195,frame221.jpg,1096,256,1248,616
1196,frame221.jpg,682,291,721,383
1197,frame222.jpg,64,181,297,712
1198,frame222.jpg,727,101,939,714
1199,frame222.jpg,351,248,532,711
1200,frame222.jpg,968,267,1122,607
1201,frame222.jpg,516,263,601,527
1202,frame222.jpg,260,261,377,608
1203,frame222.jpg,595,261,648,479
1204,frame222.jpg,1157,308,1280,694
1205,frame222.jpg,1090,252,1242,604
1206,frame222.jpg,683,290,722,384
1207,frame223.jpg,727,101,941,714
1208,frame223.jpg,68,179,301,713
1209,frame223.jpg,351,247,536,712
1210,frame223.jpg,968,267,1117,602
1211,frame223.jpg,517,263,601,526
1212,frame223.jpg,256,261,378,594
1213,frame223.jpg,1152,299,1280,716
1214,frame223.jpg,596,262,648,481
1215,frame223.jpg,1088,250,1227,600
1216,frame223.jpg,683,289,720,384
1217,frame224.jpg,75,186,302,711
1218,frame224.jpg,724,97,943,720
1219,frame224.jpg,360,247,534,712
1220,frame224.jpg,966,266,1116,600
1221,frame224.jpg,517,264,602,525
1222,frame224.jpg,258,259,382,603
1223,frame224.jpg,596,264,648,479
1224,frame224.jpg,1150,308,1280,710
1225,frame224.jpg,1085,256,1224,605
1226,frame224.jpg,683,290,721,384
1227,frame225.jpg,78,183,325,716
1228,frame225.jpg,724,98,948,718
1229,frame225.jpg,365,250,539,713
1230,frame225.jpg,967,264,1115,601
1231,frame225.jpg,518,263,603,526
1232,frame225.jpg,266,258,385,600
1233,frame225.jpg,597,263,648,479
1234,frame225.jpg,1144,309,1280,713
1235,frame225.jpg,1082,252,1227,592
1236,frame225.jpg,683,291,722,385
1237,frame226.jpg,84,190,331,714
1238,frame226.jpg,727,98,942,720
1239,frame226.jpg,370,249,538,711
1240,frame226.jpg,966,260,1113,593
1241,frame226.jpg,518,266,604,523
1242,frame226.jpg,268,260,389,601
1243,frame226.jpg,597,266,649,480
1244,frame226.jpg,1121,274,1280,705
1245,frame226.jpg,1077,259,1218,607
1246,frame226.jpg,682,291,722,385
1247,frame227.jpg,89,186,353,713
1248,frame227.jpg,362,245,540,711
1249,frame227.jpg,726,104,960,705
1250,frame227.jpg,964,261,1113,599
1251,frame227.jpg,520,265,605,524
1252,frame227.jpg,271,260,386,603
1253,frame227.jpg,599,270,648,480
1254,frame227.jpg,1139,288,1279,709
1255,frame227.jpg,1082,255,1216,599
1256,frame227.jpg,681,290,720,384
1257,frame228.jpg,84,182,354,711
1258,frame228.jpg,729,81,952,720
1259,frame228.jpg,362,246,535,710
1260,frame228.jpg,964,267,1108,598
1261,frame228.jpg,521,266,605,522
1262,frame228.jpg,1105,273,1271,702
1263,frame228.jpg,272,262,385,604
1264,frame228.jpg,599,274,647,480
1265,frame228.jpg,1082,257,1214,584
1266,frame228.jpg,682,292,720,385
1267,frame229.jpg,729,92,964,718
1268,frame229.jpg,94,187,359,714
1269,frame229.jpg,368,245,528,710
1270,frame229.jpg,965,262,1107,590
1271,frame229.jpg,521,268,606,525
1272,frame229.jpg,274,261,387,610
1273,frame229.jpg,1129,284,1280,709
1274,frame229.jpg,599,275,648,478
1275,frame229.jpg,1079,262,1210,589
1276,frame229.jpg,683,292,720,385
1277,frame23.jpg,961,160,1188,649
1278,frame23.jpg,577,234,692,581
1279,frame23.jpg,204,152,463,717
1280,frame23.jpg,469,253,588,581
1281,frame23.jpg,918,300,1004,504
1282,frame23.jpg,691,206,788,510
1283,frame23.jpg,791,276,831,385
1284,frame230.jpg,729,96,954,718
1285,frame230.jpg,101,204,364,711
1286,frame230.jpg,373,241,528,713
1287,frame230.jpg,968,267,1109,603
1288,frame230.jpg,275,259,393,602
1289,frame230.jpg,519,268,607,525
1290,frame230.jpg,1124,257,1280,707
1291,frame230.jpg,599,274,647,480
1292,frame230.jpg,1075,262,1196,577
1293,frame230.jpg,681,291,721,385
1294,frame231.jpg,729,97,954,719
1295,frame231.jpg,103,202,379,710
1296,frame231.jpg,370,242,538,714
1297,frame231.jpg,962,258,1104,604
1298,frame231.jpg,1120,200,1280,718
1299,frame231.jpg,277,260,394,602
1300,frame231.jpg,519,267,605,522
1301,frame231.jpg,599,278,648,479
1302,frame231.jpg,682,292,722,385
1303,frame231.jpg,1073,261,1201,596
1304,frame232.jpg,108,200,390,706
1305,frame232.jpg,726,96,947,720
1306,frame232.jpg,377,244,533,720
1307,frame232.jpg,960,261,1099,591
1308,frame232.jpg,281,257,395,594
1309,frame232.jpg,1107,232,1278,708
1310,frame232.jpg,521,268,605,524
1311,frame232.jpg,599,277,647,479
1312,frame232.jpg,682,292,722,385
1313,frame233.jpg,115,196,390,708
1314,frame233.jpg,726,98,948,720
1315,frame233.jpg,380,246,535,718
1316,frame233.jpg,961,263,1098,584
1317,frame233.jpg,1095,223,1279,701
1318,frame233.jpg,522,271,606,522
1319,frame233.jpg,280,254,397,594
1320,frame233.jpg,600,272,648,478
1321,frame233.jpg,1074,262,1190,579
1322,frame233.jpg,683,291,723,385
1323,frame234.jpg,119,195,394,705
1324,frame234.jpg,728,97,952,720
1325,frame234.jpg,386,248,536,716
1326,frame234.jpg,1096,198,1279,706
1327,frame234.jpg,524,271,607,526
1328,frame234.jpg,962,268,1094,587
1329,frame234.jpg,288,257,399,591
1330,frame234.jpg,600,272,647,478
1331,frame234.jpg,1069,264,1187,528
1332,frame234.jpg,681,291,722,385
1333,frame235.jpg,121,197,397,707
1334,frame235.jpg,384,247,539,710
1335,frame235.jpg,730,82,966,720
1336,frame235.jpg,959,263,1094,582
1337,frame235.jpg,1090,196,1280,704
1338,frame235.jpg,525,270,607,523
1339,frame235.jpg,293,254,400,586
1340,frame235.jpg,600,269,649,478
1341,frame235.jpg,1071,263,1188,495
1342,frame235.jpg,680,291,722,385
1343,frame236.jpg,126,198,397,707
1344,frame236.jpg,386,248,541,710
1345,frame236.jpg,731,90,958,720
1346,frame236.jpg,958,266,1090,581
1347,frame236.jpg,1088,171,1280,703
1348,frame236.jpg,526,269,608,522
1349,frame236.jpg,600,268,649,477
1350,frame236.jpg,293,254,401,578
1351,frame236.jpg,1070,265,1185,525
1352,frame236.jpg,683,291,722,385
1353,frame237.jpg,129,207,399,705
1354,frame237.jpg,736,86,968,720
1355,frame237.jpg,389,254,540,712
1356,frame237.jpg,955,265,1089,577
1357,frame237.jpg,1082,176,1280,708
1358,frame237.jpg,527,271,609,520
1359,frame237.jpg,296,253,403,578
1360,frame237.jpg,601,275,650,474
1361,frame237.jpg,683,293,722,385
1362,frame238.jpg,130,196,398,708
1363,frame238.jpg,391,243,543,709
1364,frame238.jpg,954,265,1082,569
1365,frame238.jpg,737,86,979,720
1366,frame238.jpg,1079,168,1280,708
1367,frame238.jpg,528,269,607,521
1368,frame238.jpg,600,274,649,475
1369,frame238.jpg,300,258,405,568
1370,frame238.jpg,1062,267,1181,468
1371,frame238.jpg,682,292,721,386
1372,frame239.jpg,134,203,403,706
1373,frame239.jpg,392,244,547,710
1374,frame239.jpg,736,98,982,720
1375,frame239.jpg,951,269,1084,570
1376,frame239.jpg,1076,170,1280,708
1377,frame239.jpg,529,267,607,520
1378,frame239.jpg,601,273,651,472
1379,frame239.jpg,1063,268,1181,503
1380,frame239.jpg,304,260,409,583
1381,frame239.jpg,683,294,721,387
1382,frame24.jpg,954,163,1185,652
1383,frame24.jpg,207,156,463,714
1384,frame24.jpg,577,234,693,581
1385,frame24.jpg,468,253,587,581
1386,frame24.jpg,690,208,788,509
1387,frame24.jpg,920,296,1000,499
1388,frame24.jpg,793,278,831,387
1389,frame240.jpg,134,193,398,709
1390,frame240.jpg,396,245,547,709
1391,frame240.jpg,741,98,982,717
1392,frame240.jpg,952,265,1075,563
1393,frame240.jpg,1077,178,1280,710
1394,frame240.jpg,530,268,608,518
1395,frame240.jpg,305,263,410,569
1396,frame240.jpg,601,271,651,473
1397,frame240.jpg,1059,266,1175,474
1398,frame240.jpg,683,294,720,387
1399,frame241.jpg,399,246,550,710
1400,frame241.jpg,143,210,396,707
1401,frame241.jpg,741,90,989,714
1402,frame241.jpg,1066,179,1280,708
1403,frame241.jpg,952,269,1075,563
1404,frame241.jpg,532,269,609,519
1405,frame241.jpg,309,257,409,569
1406,frame241.jpg,601,271,651,475
1407,frame241.jpg,1057,266,1172,478
1408,frame241.jpg,684,296,719,387
1409,frame242.jpg,954,266,1076,562
1410,frame242.jpg,139,206,400,716
1411,frame242.jpg,744,89,996,720
1412,frame242.jpg,399,254,549,708
1413,frame242.jpg,1069,180,1280,710
1414,frame242.jpg,532,267,609,521
1415,frame242.jpg,601,273,652,475
1416,frame242.jpg,313,263,410,577
1417,frame242.jpg,1059,267,1170,462
1418,frame242.jpg,682,296,718,386
1419,frame243.jpg,148,205,401,707
1420,frame243.jpg,402,253,550,708
1421,frame243.jpg,745,85,1000,720
1422,frame243.jpg,1069,175,1279,718
1423,frame243.jpg,955,265,1071,559
1424,frame243.jpg,532,268,610,520
1425,frame243.jpg,601,275,653,474
1426,frame243.jpg,316,263,410,571
1427,frame243.jpg,1055,265,1168,500
1428,frame243.jpg,681,295,718,386
1429,frame244.jpg,148,202,400,710
1430,frame244.jpg,406,253,555,704
1431,frame244.jpg,746,85,998,720
1432,frame244.jpg,1066,188,1280,714
1433,frame244.jpg,957,266,1068,559
1434,frame244.jpg,534,268,610,518
1435,frame244.jpg,320,254,412,578
1436,frame244.jpg,601,276,652,475
1437,frame244.jpg,1053,267,1171,493
1438,frame244.jpg,682,296,718,386
1439,frame245.jpg,151,205,394,712
1440,frame245.jpg,1058,181,1280,718
1441,frame245.jpg,746,83,999,720
1442,frame245.jpg,408,254,561,703
1443,frame245.jpg,958,266,1068,559
1444,frame245.jpg,534,268,612,520
1445,frame245.jpg,322,262,412,581
1446,frame245.jpg,602,284,653,472
1447,frame245.jpg,1049,263,1165,498
1448,frame245.jpg,681,296,718,385
1449,frame246.jpg,159,205,392,706
1450,frame246.jpg,744,85,988,720
1451,frame246.jpg,1041,189,1279,716
1452,frame246.jpg,410,258,561,701
1453,frame246.jpg,960,268,1061,556
1454,frame246.jpg,534,270,611,516
1455,frame246.jpg,320,259,413,575
1456,frame246.jpg,602,279,651,473
1457,frame246.jpg,1051,262,1165,496
1458,frame246.jpg,682,294,720,385
1459,frame247.jpg,160,210,394,706
1460,frame247.jpg,748,81,992,720
1461,frame247.jpg,1042,186,1280,715
1462,frame247.jpg,413,257,558,703
1463,frame247.jpg,962,272,1061,555
1464,frame247.jpg,534,272,611,516
1465,frame247.jpg,601,276,651,474
1466,frame247.jpg,328,258,414,577
1467,frame247.jpg,1050,268,1162,455
1468,frame247.jpg,683,296,718,385
1469,frame247.jpg,731,299,755,366
1470,frame248.jpg,159,206,393,706
1471,frame248.jpg,746,84,992,720
1472,frame248.jpg,1042,190,1280,717
1473,frame248.jpg,415,259,564,704
1474,frame248.jpg,536,271,612,515
1475,frame248.jpg,964,276,1056,552
1476,frame248.jpg,331,263,420,584
1477,frame248.jpg,602,288,651,473
1478,frame248.jpg,1044,264,1157,459
1479,frame248.jpg,682,296,720,386
1480,frame248.jpg,730,299,756,368
1481,frame249.jpg,156,213,392,706
1482,frame249.jpg,1035,206,1279,717
1483,frame249.jpg,748,83,1001,720
1484,frame249.jpg,414,257,567,701
1485,frame249.jpg,533,272,613,508
1486,frame249.jpg,335,262,422,587
1487,frame249.jpg,965,271,1052,549
1488,frame249.jpg,601,284,652,472
1489,frame249.jpg,1040,266,1156,457
1490,frame249.jpg,683,295,720,387
1491,frame249.jpg,731,298,756,369
1492,frame25.jpg,212,155,465,717
1493,frame25.jpg,953,166,1178,654
1494,frame25.jpg,471,251,588,582
1495,frame25.jpg,577,237,690,581
1496,frame25.jpg,690,208,787,510
